Game,Round,IsSwiss,Player,User,Score,Status
314305,1,swiss,Red,"Kirk Brown",1,LOSE
314305,1,swiss,Blue,"Test Player A",21,WIN
314306,1,swiss,Red,"Test Player A",1,LOSE
314306,1,swiss,Blue,"Kirk Brown",21,WIN
314307,1,swiss,Red,"Rens van der Avoird",1,LOSE
314307,1,swiss,Blue,"Marcel Vlastuin",21,WIN
314308,1,swiss,Red,"Marcel Vlastuin",1,LOSE
314308,1,swiss,Blue,"Rens van der Avoird",21,WIN
314309,1,swiss,Red,"Peter van den Brand",21,WIN
314309,1,swiss,Blue,"Matthijs Tijink",0,TIMEOUT
314310,1,swiss,Red,"Matthijs Tijink",0,TIMEOUT
314310,1,swiss,Blue,"Peter van den Brand",21,WIN
314311,1,swiss,Red,"Marc Oldenhof",21,WIN
314311,1,swiss,Blue,"Mark ter Brugge",1,LOSE
314312,1,swiss,Red,"Mark ter Brugge",1,LOSE
314312,1,swiss,Blue,"Marc Oldenhof",21,WIN
314313,1,swiss,Red,"Nikita Kurgin",21,WIN
314313,1,swiss,Blue,"Jelle van der Drift",1,LOSE
314314,1,swiss,Red,"Jelle van der Drift",1,LOSE
314314,1,swiss,Blue,"Nikita Kurgin",21,WIN
314315,1,swiss,Red,"Bas van der Ven",1,LOSE
314315,1,swiss,Blue,"Marty McScan",21,WIN
314316,1,swiss,Red,"Marty McScan",21,WIN
314316,1,swiss,Blue,"Bas van der Ven",1,LOSE
314317,1,swiss,Red,"Emil Riedeman",1,LOSE
314317,1,swiss,Blue,"Pieter Marsman",21,WIN
314318,1,swiss,Red,"Pieter Marsman",21,WIN
314318,1,swiss,Blue,"Emil Riedeman",1,LOSE
314319,1,swiss,Red,"Tapani Utriainen",21,WIN
314319,1,swiss,Blue,"Maks Verver",1,LOSE
314320,1,swiss,Red,"Maks Verver",1,LOSE
314320,1,swiss,Blue,"Tapani Utriainen",21,WIN
314321,1,swiss,Red,"Louis Verhaard",21,WIN
314321,1,swiss,Blue,"Arco Voets",1,LOSE
314322,1,swiss,Red,"Arco Voets",1,LOSE
314322,1,swiss,Blue,"Louis Verhaard",21,WIN
314323,1,swiss,Red,"Abdessamad El Kasimi",21,WIN
314323,1,swiss,Blue,"Jan Nunnink",1,LOSE
314324,1,swiss,Red,"Jan Nunnink",1,LOSE
314324,1,swiss,Blue,"Abdessamad El Kasimi",21,WIN
314325,1,swiss,Red,"Alvaro Begue",1,LOSE
314325,1,swiss,Blue,"Alan Ansell",21,WIN
314326,1,swiss,Red,"Alan Ansell",21,WIN
314326,1,swiss,Blue,"Alvaro Begue",1,LOSE
314327,1,swiss,Red,"Akhil Konduru",1,LOSE
314327,1,swiss,Blue,"Jelle van Cappelle",21,WIN
314328,1,swiss,Red,"Jelle van Cappelle",21,WIN
314328,1,swiss,Blue,"Akhil Konduru",1,LOSE
314329,1,swiss,Red,"Niklas Een",21,WIN
314329,1,swiss,Blue,"Jorik Mandemaker",1,LOSE
314330,1,swiss,Red,"Jorik Mandemaker",21,WIN
314330,1,swiss,Blue,"Niklas Een",1,LOSE
314331,1,swiss,Red,"Rhythmay Girdhar",1,LOSE
314331,1,swiss,Blue,"Fakih Karademir",21,WIN
314332,1,swiss,Red,"Fakih Karademir",21,WIN
314332,1,swiss,Blue,"Rhythmay Girdhar",1,LOSE
314333,2,swiss,Red,"Peter van den Brand",1,LOSE
314333,2,swiss,Blue,"Marc Oldenhof",21,WIN
314334,2,swiss,Red,"Marc Oldenhof",21,WIN
314334,2,swiss,Blue,"Peter van den Brand",1,LOSE
314335,2,swiss,Red,"Nikita Kurgin",21,WIN
314335,2,swiss,Blue,"Marty McScan",1,LOSE
314336,2,swiss,Red,"Marty McScan",1,LOSE
314336,2,swiss,Blue,"Nikita Kurgin",21,WIN
314337,2,swiss,Red,"Pieter Marsman",1,LOSE
314337,2,swiss,Blue,"Tapani Utriainen",21,WIN
314338,2,swiss,Red,"Tapani Utriainen",21,WIN
314338,2,swiss,Blue,"Pieter Marsman",1,LOSE
314339,2,swiss,Red,"Louis Verhaard",21,WIN
314339,2,swiss,Blue,"Abdessamad El Kasimi",1,LOSE
314340,2,swiss,Red,"Abdessamad El Kasimi",1,LOSE
314340,2,swiss,Blue,"Louis Verhaard",21,WIN
314341,2,swiss,Red,"Alan Ansell",21,WIN
314341,2,swiss,Blue,"Jelle van Cappelle",1,LOSE
314342,2,swiss,Red,"Jelle van Cappelle",1,LOSE
314342,2,swiss,Blue,"Alan Ansell",21,WIN
314343,2,swiss,Red,"Fakih Karademir",21,WIN
314343,2,swiss,Blue,"Kirk Brown",1,LOSE
314344,2,swiss,Red,"Kirk Brown",1,LOSE
314344,2,swiss,Blue,"Fakih Karademir",21,WIN
314345,2,swiss,Red,"Test Player A",1,LOSE
314345,2,swiss,Blue,"Rens van der Avoird",21,WIN
314346,2,swiss,Red,"Rens van der Avoird",21,WIN
314346,2,swiss,Blue,"Test Player A",1,LOSE
314347,2,swiss,Red,"Marcel Vlastuin",1,LOSE
314347,2,swiss,Blue,"Niklas Een",21,WIN
314348,2,swiss,Red,"Niklas Een",21,WIN
314348,2,swiss,Blue,"Marcel Vlastuin",1,LOSE
314349,2,swiss,Red,"Jorik Mandemaker",21,WIN
314349,2,swiss,Blue,"Mark ter Brugge",1,LOSE
314350,2,swiss,Red,"Mark ter Brugge",21,WIN
314350,2,swiss,Blue,"Jorik Mandemaker",1,LOSE
314351,2,swiss,Red,"Jelle van der Drift",21,WIN
314351,2,swiss,Blue,"Bas van der Ven",1,LOSE
314352,2,swiss,Red,"Bas van der Ven",1,LOSE
314352,2,swiss,Blue,"Jelle van der Drift",21,WIN
314353,2,swiss,Red,"Emil Riedeman",1,LOSE
314353,2,swiss,Blue,"Maks Verver",21,WIN
314354,2,swiss,Red,"Maks Verver",21,WIN
314354,2,swiss,Blue,"Emil Riedeman",1,LOSE
314355,2,swiss,Red,"Arco Voets",21,WIN
314355,2,swiss,Blue,"Jan Nunnink",1,LOSE
314356,2,swiss,Red,"Jan Nunnink",1,LOSE
314356,2,swiss,Blue,"Arco Voets",21,WIN
314357,2,swiss,Red,"Alvaro Begue",21,WIN
314357,2,swiss,Blue,"Akhil Konduru",1,LOSE
314358,2,swiss,Red,"Akhil Konduru",1,LOSE
314358,2,swiss,Blue,"Alvaro Begue",21,WIN
314359,2,swiss,Red,"Rhythmay Girdhar",1,LOSE
314359,2,swiss,Blue,"Matthijs Tijink",21,WIN
314360,2,swiss,Red,"Matthijs Tijink",11,DRAW
314360,2,swiss,Blue,"Rhythmay Girdhar",11,DRAW
314361,3,swiss,Red,"Marc Oldenhof",1,LOSE
314361,3,swiss,Blue,"Nikita Kurgin",21,WIN
314362,3,swiss,Red,"Nikita Kurgin",21,WIN
314362,3,swiss,Blue,"Marc Oldenhof",1,LOSE
314363,3,swiss,Red,"Tapani Utriainen",1,LOSE
314363,3,swiss,Blue,"Louis Verhaard",21,WIN
314364,3,swiss,Red,"Louis Verhaard",21,WIN
314364,3,swiss,Blue,"Tapani Utriainen",1,LOSE
314365,3,swiss,Red,"Alan Ansell",21,WIN
314365,3,swiss,Blue,"Fakih Karademir",1,LOSE
314366,3,swiss,Red,"Fakih Karademir",1,LOSE
314366,3,swiss,Blue,"Alan Ansell",21,WIN
314367,3,swiss,Red,"Rens van der Avoird",1,LOSE
314367,3,swiss,Blue,"Niklas Een",21,WIN
314368,3,swiss,Red,"Niklas Een",21,WIN
314368,3,swiss,Blue,"Rens van der Avoird",1,LOSE
314369,3,swiss,Red,"Peter van den Brand",21,WIN
314369,3,swiss,Blue,"Jelle van der Drift",1,LOSE
314370,3,swiss,Red,"Jelle van der Drift",1,LOSE
314370,3,swiss,Blue,"Peter van den Brand",21,WIN
314371,3,swiss,Red,"Marty McScan",21,WIN
314371,3,swiss,Blue,"Pieter Marsman",1,LOSE
314372,3,swiss,Red,"Pieter Marsman",21,WIN
314372,3,swiss,Blue,"Marty McScan",1,LOSE
314373,3,swiss,Red,"Maks Verver",21,WIN
314373,3,swiss,Blue,"Arco Voets",1,LOSE
314374,3,swiss,Red,"Arco Voets",21,WIN
314374,3,swiss,Blue,"Maks Verver",1,LOSE
314375,3,swiss,Red,"Abdessamad El Kasimi",1,LOSE
314375,3,swiss,Blue,"Alvaro Begue",21,WIN
314376,3,swiss,Red,"Alvaro Begue",21,WIN
314376,3,swiss,Blue,"Abdessamad El Kasimi",1,LOSE
314377,3,swiss,Red,"Jelle van Cappelle",1,LOSE
314377,3,swiss,Blue,"Jorik Mandemaker",21,WIN
314378,3,swiss,Red,"Jorik Mandemaker",21,WIN
314378,3,swiss,Blue,"Jelle van Cappelle",1,LOSE
314379,3,swiss,Red,"Matthijs Tijink",21,WIN
314379,3,swiss,Blue,"Kirk Brown",1,LOSE
314380,3,swiss,Red,"Kirk Brown",1,LOSE
314380,3,swiss,Blue,"Matthijs Tijink",21,WIN
314381,3,swiss,Red,"Test Player A",1,LOSE
314381,3,swiss,Blue,"Marcel Vlastuin",21,WIN
314382,3,swiss,Red,"Marcel Vlastuin",21,WIN
314382,3,swiss,Blue,"Test Player A",1,LOSE
314383,3,swiss,Red,"Mark ter Brugge",0,ILLEGAL
314383,3,swiss,Blue,"Rhythmay Girdhar",21,WIN
314384,3,swiss,Red,"Rhythmay Girdhar",1,LOSE
314384,3,swiss,Blue,"Mark ter Brugge",21,WIN
314385,3,swiss,Red,"Bas van der Ven",11,DRAW
314385,3,swiss,Blue,"Emil Riedeman",11,DRAW
314386,3,swiss,Red,"Emil Riedeman",11,DRAW
314386,3,swiss,Blue,"Bas van der Ven",11,DRAW
314387,3,swiss,Red,"Jan Nunnink",21,WIN
314387,3,swiss,Blue,"Akhil Konduru",0,TIMEOUT
314388,3,swiss,Red,"Akhil Konduru",21,WIN
314388,3,swiss,Blue,"Jan Nunnink",1,LOSE
314389,4,swiss,Red,"Nikita Kurgin",21,WIN
314389,4,swiss,Blue,"Louis Verhaard",1,LOSE
314390,4,swiss,Red,"Louis Verhaard",21,WIN
314390,4,swiss,Blue,"Nikita Kurgin",1,LOSE
314391,4,swiss,Red,"Alan Ansell",21,WIN
314391,4,swiss,Blue,"Niklas Een",1,LOSE
314392,4,swiss,Red,"Niklas Een",1,LOSE
314392,4,swiss,Blue,"Alan Ansell",21,WIN
314393,4,swiss,Red,"Peter van den Brand",1,LOSE
314393,4,swiss,Blue,"Tapani Utriainen",21,WIN
314394,4,swiss,Red,"Marc Oldenhof",1,LOSE
314394,4,swiss,Blue,"Alvaro Begue",21,WIN
314395,4,swiss,Red,"Tapani Utriainen",21,WIN
314395,4,swiss,Blue,"Peter van den Brand",1,LOSE
314396,4,swiss,Red,"Alvaro Begue",21,WIN
314396,4,swiss,Blue,"Marc Oldenhof",1,LOSE
314397,4,swiss,Red,"Jorik Mandemaker",11,DRAW
314397,4,swiss,Blue,"Fakih Karademir",11,DRAW
314398,4,swiss,Red,"Fakih Karademir",1,LOSE
314398,4,swiss,Blue,"Jorik Mandemaker",21,WIN
314399,4,swiss,Red,"Matthijs Tijink",21,WIN
314399,4,swiss,Blue,"Rens van der Avoird",1,LOSE
314400,4,swiss,Red,"Rens van der Avoird",1,LOSE
314400,4,swiss,Blue,"Matthijs Tijink",21,WIN
314401,4,swiss,Red,"Marcel Vlastuin",1,LOSE
314401,4,swiss,Blue,"Marty McScan",21,WIN
314402,4,swiss,Red,"Marty McScan",1,LOSE
314402,4,swiss,Blue,"Marcel Vlastuin",21,WIN
314403,4,swiss,Red,"Pieter Marsman",1,LOSE
314403,4,swiss,Blue,"Maks Verver",21,WIN
314404,4,swiss,Red,"Maks Verver",21,WIN
314404,4,swiss,Blue,"Pieter Marsman",1,LOSE
314405,4,swiss,Red,"Arco Voets",21,WIN
314405,4,swiss,Blue,"Jelle van der Drift",1,LOSE
314406,4,swiss,Red,"Jelle van der Drift",1,LOSE
314406,4,swiss,Blue,"Arco Voets",21,WIN
314407,4,swiss,Red,"Abdessamad El Kasimi",21,WIN
314407,4,swiss,Blue,"Jelle van Cappelle",1,LOSE
314408,4,swiss,Red,"Jelle van Cappelle",1,LOSE
314408,4,swiss,Blue,"Abdessamad El Kasimi",21,WIN
314409,4,swiss,Red,"Mark ter Brugge",21,WIN
314409,4,swiss,Blue,"Kirk Brown",1,LOSE
314410,4,swiss,Red,"Rhythmay Girdhar",21,WIN
314410,4,swiss,Blue,"Test Player A",1,LOSE
314411,4,swiss,Red,"Kirk Brown",1,LOSE
